station_id,station_name,station_type,lat,long,date,time,pm25,pm10,o3,co,no2,so2,province,district,subdistrict
bkp74t,สำนักงานเขตดอนเมือง,BKK,13.911,100.595,2023-07-06,10:00,17.3,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตดอนเมือง,
bkp75t,สำนักงานเขตสายไหม,BKK,13.896,100.661,2023-07-06,10:00,20.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตสายไหม,
bkp76t,สำนักงานเขตบางกะปิ,BKK,13.7665,100.648,2023-07-06,10:00,22.9,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางกะปิ,
bkp77t,แยกสวนสยาม-รามอินทรา,BKK,13.8138,100.687,2023-07-06,10:00,20.7,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตคันนายาว,
bkp78t,โรงพยาบาลลาดกระบัง,BKK,13.722,100.784,2023-07-06,10:00,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตลาดกระบัง,
bkp79t,สวนเฉลิมพระเกียรติ ร.9,BKK,13.8136,100.732,2023-07-06,10:00,25.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตมีนบุรี,
bkp80t,สำนักงานเขตหนองจอก,BKK,13.8554,100.863,2023-07-06,10:00,25.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตหนองจอก,
bkp81t,ซีคอน สแควร์,BKK,13.6956,100.648,2023-07-06,10:00,27.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตประเวศ,
bkp82t,แยกมไหศวรรย์,BKK,13.7051,100.485,2023-07-06,10:00,18.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตธนบุรี,
bkp83t,ห้องสมุดใต้สะพานสมเด็จพระเจ้าตากสิน,BKK,13.7197,100.509,2023-07-06,10:00,20.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตคลองสาน,
bkp84t,สี่แยกท่าพระ,BKK,13.7294,100.474,2023-07-06,10:00,32.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางกอกใหญ่,
bkp85t,สถานีตำรวจรถไฟบางกอกน้อย,BKK,13.7596,100.481,2023-07-06,10:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางกอกน้อย,
bkp86t,ถนนพุทธมณฑลสาย 1 ตัดกับถนนบรมราชชนนี,BKK,13.7808,100.427,2023-07-06,10:00,19.9,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตตลิ่งชัน,
bkp87t,ตลาดธนบุรีสนามหลวง 2,BKK,13.7463,100.355,2023-07-06,10:00,16.4,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตทวีวัฒนา,
bkp88t,มหาวิทยาลัยสยาม,BKK,13.7187,100.454,2023-07-06,10:00,21.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตภาษีเจริญ,
bkp89t,"ริมถนนมาเจริญ เพชรเกษม 8, เขตหนองแขม",BKK,13.7056,100.343,2023-07-06,10:00,26.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตหนองแขม,
bkp90t,ตลาดบางบอน 5,BKK,13.6392,100.373,2023-07-06,10:00,22.9,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางบอน,
bkp91t,มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี,BKK,13.651,100.497,2023-07-06,10:00,17.3,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตทุ่งครุ,
bkp92t,สำนักงานเขตพระนคร,BKK,13.7641,100.499,2023-07-06,10:00,17.4,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตพระนคร,
bkp93t,สำนักงานเขตห้วยขวาง,BKK,13.7768,100.58,2023-07-06,10:00,14.7,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตห้วยขวาง,
bkp94t,สำนักงานเขตคลองเตย,BKK,13.7085,100.584,2023-07-06,10:00,18.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตคลองเตย,แขวงคลองเตย
bkp95t,สำนักงานเขตบางซื่อ,BKK,13.8096,100.538,2023-07-06,10:00,18.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางซื่อ,แขวงบางซื่อ
bkp96t,สำนักงานเขตลาดพร้าว,BKK,13.8036,100.608,2023-07-06,10:00,16.4,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตลาดพร้าว,
bkp97t,สำนักงานเขตหลักสี่,BKK,13.8874,100.579,2023-07-06,10:00,17.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตหลักสี่,แขวงทุ่งสองห้อง
bkp98t,สำนักงานเขตบางเขน,BKK,13.8736,100.596,2023-07-06,10:00,20.7,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางเขน,
bkp99t,สำนักงานเขตสะพานสูง,BKK,13.7689,100.686,2023-07-06,10:00,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตสะพานสูง,
79t,สถานีอุตุนิยมวิทยา จ.กาญจนบุรี,GROUND,14.0224,99.5362,2023-07-06,10:00,16.7,-1.0,-1.0,-1.0,-1.0,0.0,กาญจนบุรี,อ.เมือง,ต.บ้านเหนือ
94t,ลานอนุรักษ์วัฒนธรรมไทยสิริจิตอุทยาน,GROUND,16.4754,99.5254,2023-07-06,10:00,5.1,12.0,9.0,0.4,3.0,2.0,กำแพงเพชร,อ.เมือง,ต.ในเมือง
46t,ส่วนอุทกวิทยา สำนักงานทรัพยากรน้ำภาคที่4 ขอนแก่น,GROUND,16.4454,102.835,2023-07-06,10:00,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,ขอนแก่น,อ.เมือง,ต.ในเมือง
100t,สถานีอุตุนิยมวิทยาจันทบุรี,GROUND,12.6096,102.104,2023-07-06,10:00,-1.0,32.0,12.0,0.2,9.0,1.0,จันทบุรี,อ.เมือง,ต.วัดใหม่
60t,สำนักงานเทศบาลตำบลทุ่งสะเดา,GROUND,13.5885,101.286,2023-07-06,10:00,23.3,61.0,2.0,-1.0,-1.0,-1.0,ฉะเชิงเทรา,อ.แปลงยาว,ต.วังเย็น
32t,สนามกีฬาเทศบาลแหลมฉบัง ,GROUND,13.1192,100.919,2023-07-06,10:00,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,ชลบุรี,อ.ศรีราชา,ต.ทุ่งสุขลา
33t,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเขาหิน,GROUND,13.0546,101.098,2023-07-06,10:00,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,ชลบุรี,อ.ศรีราชา,ต.บ่อวิน
34t,สำนักงานสิ่งแวดล้อมภาคที่ 13 ,GROUND,13.3546,100.979,2023-07-06,10:00,8.5,-1.0,14.0,-1.0,-1.0,-1.0,ชลบุรี,อ.เมือง,ต.บ้านสวน
o23,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดชัยนาท,MOBILE,15.1731,100.127,2023-07-06,10:00,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,ชัยนาท,อ.เมือง,ต.ในเมือง
93t,วิทยาลัยสารพัดช่างตรัง,GROUND,7.57024,99.5887,2023-07-06,10:00,14.4,29.0,5.0,0.4,3.0,1.0,ตรัง,อ.เมือง,ต.นาตาล่วง
87t,สนามกีฬากลางจังหวัดตราด,GROUND,12.2349,102.524,2023-07-06,10:00,10.0,24.0,9.0,0.1,0.0,0.0,ตราด,อ.เมือง,ต.บางพระ
76t,ศูนย์การศึกษานอกโรงเรียน,GROUND,16.7344,98.567,2023-07-06,10:00,8.9,18.0,-1.0,-1.0,-1.0,-1.0,ตาก,อ.แม่สอด,ต.แม่ปะ
81t,อ่างเก็บน้ำประปา,GROUND,13.8321,100.058,2023-07-06,10:00,13.6,25.0,-1.0,-1.0,-1.0,-1.0,นครปฐม,อ.เมือง,ต.นครปฐม
47t,สถานีสูบน้ำประตูพลแสน,GROUND,14.9795,102.098,2023-07-06,10:00,16.4,-1.0,11.0,0.8,13.0,1.0,นครราชสีมา,อ.เมือง,ต.ในเมือง
89t,ศูนย์ฟื้นฟูสุขภาพผู้สูงอายุ,GROUND,8.42692,99.9615,2023-07-06,10:00,18.3,36.0,8.0,0.4,7.0,0.0,นครศรีธรรมราช,อ.เมือง,ต.คลัง
41t,โครงการชลประทานนครสวรรค์,GROUND,15.6862,100.111,2023-07-06,10:00,9.3,-1.0,-1.0,-1.0,-1.0,-1.0,นครสวรรค์,อ.เมือง,ต.ปากน้ำโพ
13t,กรมควบควบคุมโรค,GROUND,13.8528,100.529,2023-07-06,10:00,12.7,28.0,10.0,0.5,6.0,1.0,นนทบุรี,อ.เมือง,ต.ตลาดขวัญ
22t,มหาวิทยาลัยสุโขทัยธรรมาธิราช ,GROUND,13.9079,100.536,2023-07-06,10:00,13.3,27.0,-1.0,-1.0,-1.0,-1.0,นนทบุรี,อ.ปากเกร็ด,ต.บางพูด
62t,ศาลากลางจังหวัดนราธิวาส ,GROUND,6.42685,101.823,2023-07-06,10:00,19.1,-1.0,-1.0,-1.0,-1.0,-1.0,นราธิวาส,อ.เมือง,ต.บางนาค
67t,สำนักงานเทศบาลเมืองน่าน,GROUND,18.7889,100.776,2023-07-06,10:00,14.9,-1.0,-1.0,-1.0,-1.0,-1.0,น่าน,อ.เมือง,ต.ในเวียง
75t,โรงพยาบาลเฉลิมพระเกียรติ ,GROUND,19.576,101.082,2023-07-06,10:00,10.7,-1.0,-1.0,0.6,1.0,-1.0,น่าน,อ.เฉลิมพระเกียรติ,ต.ห้วยโก๋น
101t,ศาลากลางจังหวัดบุรีรัมย์,GROUND,14.9455,103.106,2023-07-06,10:00,8.6,21.0,25.0,0.0,1.0,0.0,บุรีรัมย์,อ.เมือง,ต.เสม็ด
20t,มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต ,GROUND,14.0374,100.605,2023-07-06,10:00,16.9,35.0,5.0,0.3,6.0,3.0,ปทุมธานี,อ.คลองหลวง,ต.คลองหนึ่ง
103t, สถานีตรวจอากาศหัวหิน สถานีอุตุนิยมวิทยาประจวบคีรีขันธ์,GROUND,12.5778,99.9537,2023-07-06,10:00,7.0,17.0,13.0,0.3,3.0,0.0,ประจวบคิรีขันธ์,อ.หัวหิน,ต.หัวหิน
77t,ศาลาประชาคมบ้านบุยายใบ,GROUND,13.9176,101.591,2023-07-06,10:00,21.7,35.0,-1.0,-1.0,-1.0,-1.0,ปราจีนบุรี,อ.ศรีมหาโพธิ,ต.ท่าตูม
21t,โรงเรียนอยุธยาวิทยาลัย,GROUND,14.3522,100.565,2023-07-06,10:00,12.6,-1.0,-1.0,-1.0,-1.0,-1.0,พระนครศรีอยุธยา,อ.พระนครศรีอยุธยา,ต.ประตูชัย
70t,สนามกีฬาจังหวัดพะเยา,GROUND,19.2002,99.8931,2023-07-06,10:00,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,พะเยา,อ.เมือง,ต.บ้านต๋อม
o67,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดพัทลุง,MOBILE,7.6144,100.114,2023-07-06,10:00,14.0,30.0,-1.0,-1.0,-1.0,-1.0,พัทลุง,อ.เมือง,ต.ควนมะพร้าว
95t,สนามกีฬาจังหวัดพิจิตร,GROUND,16.4426,100.323,2023-07-06,10:00,8.5,25.0,12.0,0.6,2.0,2.0,พิจิตร,อ.เมือง,ต.ในเมือง
86t,สวนชมน่านเฉลิมพระเกียรติ,GROUND,16.8208,100.258,2023-07-06,10:00,5.6,15.0,13.0,0.1,1.0,-1.0,พิษณุโลก,อ.เมือง,ต.ในเมือง
43t,ศูนย์บริการสาธารณสุขเทศบาลภูเก็ต,GROUND,7.88449,98.3913,2023-07-06,10:00,10.2,-1.0,-1.0,0.3,5.0,-1.0,ภูเก็ต,อ.เมือง,ต.ตลาดใหญ่
102t,สนามกีฬากลางจังหวัดมุกดาหาร,GROUND,16.5426,104.719,2023-07-06,10:00,14.5,26.0,30.0,0.3,4.0,-1.0,มุกดาหาร,อ.เมือง,ต.มุกดาหาร
63t,สนามโรงพิธีช้างเผือก ,GROUND,6.54621,101.283,2023-07-06,10:00,22.1,-1.0,8.0,-1.0,-1.0,-1.0,ยะลา,อ.เมือง,ต.สะเตง
78t,ศูนย์พัฒนาเด็กเล็กเทศบาลเมืองเบตง,GROUND,5.76387,101.068,2023-07-06,10:00,9.8,20.0,-1.0,-1.0,-1.0,-1.0,ยะลา,อ.เบตง,ต.เบตง
28t,สำนักงานสาธารณสุขอำเภอปลวกแดง,GROUND,12.9738,101.213,2023-07-06,10:00,9.9,-1.0,3.0,-1.0,-1.0,3.0,ระยอง,อ.ปลวกแดง,ต.ปลวกแดง
29t,โรงพยาบาลส่งเสริมสุขภาพตำบลมาบตาพุด ,GROUND,12.7086,101.166,2023-07-06,10:00,8.5,34.0,-1.0,-1.0,-1.0,-1.0,ระยอง,อ.เมือง,ต.มาบตาพุด
30t,สำนักงานเกษตรจังหวัดระยอง ,GROUND,12.6715,101.276,2023-07-06,10:00,7.7,-1.0,12.0,-1.0,-1.0,-1.0,ระยอง,อ.เมือง,ต.ท่าประดู่
31t,ศูนย์วิจัยพืชไร่ระยอง ,GROUND,12.7352,101.136,2023-07-06,10:00,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,ระยอง,อ.เมือง,ต.ห้วยโป่ง
74t,ศูนย์ราชการจังหวัดระยอง ,GROUND,12.7066,101.181,2023-07-06,10:00,16.2,28.0,-1.0,-1.0,-1.0,-1.0,ระยอง,อ.เมือง,ต.เนินพระ
o38,ค่ายสุรสิงหนาท,MOBILE,12.6486,101.322,2023-07-06,10:00,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,ระยอง,อ.เมือง,ต.ตะพง
26t,สำนักงานสิ่งแวดล้อมภาคที่8,GROUND,13.5234,99.8141,2023-07-06,10:00,14.2,-1.0,-1.0,-1.0,-1.0,-1.0,ราชบุรี,อ.เมือง,ต.หน้าเมือง
99t,สถานีอุตุนิยมวิทยาลพบุรี,GROUND,14.8,100.629,2023-07-06,10:00,16.7,29.0,10.0,0.3,3.0,0.0,ลพบุรี,อ.เมือง,ต.ทะเลชุบศร
37t,สถานีอุตุนิยมวิทยาลำปาง,GROUND,18.2783,99.5065,2023-07-06,10:00,11.9,-1.0,13.0,-1.0,-1.0,4.0,ลำปาง,อ.เมือง,ต.พระบาท
38t,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสบป้าด ,GROUND,18.2508,99.7639,2023-07-06,10:00,7.3,-1.0,-1.0,-1.0,-1.0,-1.0,ลำปาง,อ.แม่เมาะ,ต.สบป้าด
39t,โรงพยาบาลส่งเสริมสุขภาพตำบลท่าสี ,GROUND,18.4268,99.7576,2023-07-06,10:00,7.1,-1.0,-1.0,-1.0,-1.0,-1.0,ลำปาง,อ.แม่เมาะ,ต.บ้านดง
40t,การประปาส่วนภูมิภาคแม่เมาะ,GROUND,18.2826,99.6598,2023-07-06,10:00,6.7,-1.0,-1.0,-1.0,-1.0,-1.0,ลำปาง,อ.แม่เมาะ,ต.แม่เมาะ
68t,อุตุนิยมวิทยาลำพูน,GROUND,18.5672,99.0386,2023-07-06,10:00,6.1,-1.0,-1.0,-1.0,1.0,0.0,ลำพูน,อ.เมือง,ต.บ้านกลาง
o22,ศาลากลางจังหวัดศรีสะเกษ,MOBILE,15.1188,104.323,2023-07-06,10:00,13.7,-1.0,-1.0,-1.0,-1.0,-1.0,ศรีสะเกษ,อ.เมือง,ต.เมืองเหนือ
90t,สถานีอุตุนิยมวิทยาสกลนคร,GROUND,17.1566,104.133,2023-07-06,10:00,7.5,15.0,16.0,0.4,2.0,0.0,สกลนคร,อ.เมือง,ต.ธาตุนาเวง
44t,เทศบาลนครหาดใหญ่ ,GROUND,7.02043,100.484,2023-07-06,10:00,22.1,-1.0,2.0,-1.0,2.0,-1.0,สงขลา,อ.หาดใหญ่,ต.หาดใหญ่
o10,สำนักงานเทศบาลนครสงขลา,MOBILE,7.20703,100.597,2023-07-06,10:00,15.4,-1.0,-1.0,-1.0,-1.0,-1.0,จ.สงขลา,อ.เมือง,ต.บ่อยาง
o61,เทศบาลพะตง,MOBILE,6.86805,100.465,2023-07-06,10:00,15.1,-1.0,-1.0,-1.0,-1.0,-1.0,จ.สงขลา,อ.หาดใหญ่,ต.พะตง
80t,ศาลากลาง จ.สตูล,GROUND,6.62475,100.066,2023-07-06,10:00,16.7,-1.0,-1.0,-1.0,-1.0,-1.0,สตูล,อ.เมือง,ต.พิมาน
